no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate,drawdown,t_drawdown
374,93,1.0467546098409684,29,5,supertrend,0,0,0,1,0,0,0,0.1,10,0,10058,-37.7889999999999,0.4132034201630543,-37.80429999999991,762 days 06:30:00
375,57,2.7947941068930797,48,38,supertrend,0,0,0,1,0,0,0,0.1,10,0,3028,-2.763000000000037,0.5224570673712021,-10.687000000000067,1057 days 10:30:00
376,74,2.7188453007171582,71,28,supertrend,0,0,0,1,0,0,0,0.1,10,0,3165,8.678000000000022,0.5071090047393365,-7.805000000000006,454 days 01:00:00
377,20,1.6759757477152388,83,4,supertrend,0,0,0,1,0,0,0,0.1,10,0,5270,-24.466999999999896,0.36375711574952563,-30.625300000000056,568 days 20:45:00
378,38,0.5461221694762687,61,12,supertrend,0,0,0,1,0,0,0,0.1,10,0,18679,29.73800000000069,0.5356282456234274,-2.7667999999999613,438 days 14:00:00
379,100,0.8452686247822427,44,36,supertrend,0,0,0,1,0,0,0,0.1,10,0,8328,11.982000000000113,0.5587175792507204,-6.872200000000017,588 days 00:00:00
380,55,1.2638827934718337,38,27,supertrend,0,0,0,1,0,0,0,0.1,10,0,7509,41.86300000000004,0.5444133706219204,-1.485399999999992,652 days 20:45:00
381,70,3.323426665944858,12,24,supertrend,0,0,0,1,0,0,0,0.1,10,0,2332,-10.41299999999993,0.4777015437392796,-11.412699999999942,993 days 03:00:00
382,15,2.284915944257344,87,11,supertrend,0,0,0,1,0,0,0,0.1,10,0,3789,-4.292999999999466,0.42016363156505676,-21.94209999999964,1437 days 10:15:00
383,70,1.9276888203567721,12,19,supertrend,0,0,0,1,0,0,0,0.1,10,0,5167,-1.5720000000000276,0.4917747242113412,-10.393199999999998,1665 days 21:30:00
384,63,1.192378553388484,56,9,supertrend,0,0,0,1,0,0,0,0.1,10,0,9799,-7.258999999999936,0.47576283294213695,-9.326600000000022,694 days 18:45:00
385,31,2.1798418740615517,40,10,supertrend,0,0,0,1,0,0,0,0.1,10,0,4371,-11.050999999999732,0.4282772820864791,-15.083999999999765,1196 days 00:30:00
386,62,0.578007168656251,42,22,supertrend,0,0,0,1,0,0,0,0.1,10,0,13253,13.517000000000241,0.5488568625971478,-2.6027000000000386,476 days 07:45:00
