no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate,drawdown,t_drawdown
400,59,1.342826466411549,35,32,supertrend,0,0,0,1,75,200,25,0.1,10,0,6589,3080.199999999979,0.48899681286993474,-4587.07000000002,1247 days 03:00:00
401,10,3.3113079300556305,22,39,supertrend,0,0,0,1,175,50,100,0.1,10,0,2722,-8283.299999999957,0.4871418074944893,-10286.859999999968,312 days 21:30:00
402,38,2.1101619401987204,61,26,supertrend,0,0,0,1,225,125,50,0.1,10,0,4847,6699.4999999999845,0.5258923045182587,-621.5399999999975,591 days 16:15:00
403,86,1.8444871313768783,11,42,supertrend,0,0,0,1,200,50,100,0.1,10,0,4593,-1444.6000000000176,0.5275419116046157,-5999.969999999961,1127 days 19:30:00
404,96,1.7477651774410852,62,8,supertrend,0,0,0,1,50,200,50,0.1,10,0,5700,9004.699999999946,0.36771929824561406,-2322.2800000000166,776 days 00:00:00
405,92,0.982295850016474,31,46,supertrend,0,0,0,1,225,250,125,0.1,10,0,6565,2191.2000000000635,0.5501904036557502,-5412.660000000031,1619 days 01:00:00
406,26,1.6720225466059644,84,14,supertrend,0,0,0,1,75,250,125,0.1,10,0,6657,6693.599999999933,0.45936608081718494,-1812.0199999999843,769 days 00:00:00
407,77,3.13614739490489,54,34,supertrend,0,0,0,1,50,175,125,0.1,10,0,2790,4148.000000000047,0.34982078853046594,-771.4999999999633,1177 days 03:30:00
408,91,2.5381148010787085,72,35,supertrend,0,0,0,1,75,200,125,0.1,10,0,3454,-901.49999999996,0.42704111175448756,-5595.6199999999335,1293 days 11:15:00
409,55,2.7522972080012944,25,36,supertrend,0,0,0,1,50,50,75,0.1,10,0,3330,-2720.30000000003,0.4051051051051051,-4670.909999999973,506 days 09:30:00
410,30,1.6251630019297587,81,10,supertrend,0,0,0,1,175,250,100,0.1,10,0,6702,16381.900000000025,0.48269173381080277,-2194.4299999999953,315 days 17:30:00
411,14,2.32415734987912,85,21,supertrend,0,0,0,1,250,50,25,0.1,10,0,4276,3681.49999999995,0.5109915809167446,-4271.970000000035,744 days 09:15:00
412,65,0.5954022391286836,83,46,supertrend,0,0,0,1,225,75,125,0.1,10,0,8333,-4927.200000000028,0.5535821432857314,-8426.810000000043,1235 days 04:45:00
413,58,3.011316269438299,97,18,supertrend,0,0,0,1,50,50,75,0.1,10,0,3094,1858.0999999999285,0.4010989010989011,-3327.1100000000583,1220 days 01:15:00
414,98,1.8302685222489852,34,40,supertrend,0,0,0,1,200,200,125,0.1,10,0,4645,1607.6999999999643,0.5332615715823467,-5239.330000000059,1190 days 12:15:00
415,28,0.7094912972099323,79,29,supertrend,0,0,0,1,100,75,25,0.1,10,0,10523,-3895.100000000125,0.5311223035256105,-6237.590000000128,822 days 22:00:00
416,63,1.1330878780448226,44,19,supertrend,0,0,0,1,100,125,25,0.1,10,0,9059,698.2999999999738,0.5106523898885087,-4759.7899999999545,920 days 00:30:00
417,66,2.976128169376051,41,46,supertrend,0,0,0,1,25,175,100,0.1,10,0,2900,3976.7000000000235,0.26586206896551723,-231.93000000002138,642 days 01:00:00
418,31,2.3667807021482496,76,13,supertrend,0,0,0,1,25,150,100,0.1,10,0,4038,3574.9999999999973,0.25829618623080736,-615.5200000000186,1543 days 23:00:00
419,44,0.8491892515773812,37,16,supertrend,0,0,0,1,50,50,50,0.1,10,0,12219,1215.900000000036,0.47925362140928063,-1495.1800000000628,846 days 18:15:00
420,42,3.128025046339744,22,13,supertrend,0,0,0,1,225,150,125,0.1,10,0,2726,-1803.8000000000102,0.4416727806309611,-3549.8399999999924,497 days 20:00:00
421,69,3.191579894523485,50,19,supertrend,0,0,0,1,225,250,50,0.1,10,0,2808,-187.29999999997472,0.46403133903133903,-1917.3599999999753,312 days 03:30:00
422,16,0.5225462606469926,49,9,supertrend,0,0,0,1,225,200,125,0.1,10,0,21911,-4641.700000000051,0.5192369129660901,-5955.120000000029,945 days 00:15:00
423,97,3.168943550355729,32,6,supertrend,0,0,0,1,175,200,25,0.1,10,0,2198,4566.400000000025,0.39490445859872614,-1556.5399999999827,370 days 16:30:00
424,87,2.0383457632892616,22,12,supertrend,0,0,0,1,175,250,75,0.1,10,0,4948,-5603.999999999967,0.4549312853678254,-8124.919999999978,700 days 21:00:00
425,10,0.6628250058281385,35,16,supertrend,0,0,0,1,125,50,75,0.1,10,0,15335,2342.899999999985,0.5314639713074666,-1267.8400000000017,415 days 21:15:00
426,22,0.8298465873040421,65,45,supertrend,0,0,0,1,175,125,25,0.1,10,0,7654,-750.0999999999894,0.550561797752809,-8163.890000000033,1662 days 03:30:00
427,64,2.8062546813770486,18,44,supertrend,0,0,0,1,200,175,25,0.1,10,0,3148,3624.9999999999336,0.5289072426937739,-108.89999999998963,1028 days 01:15:00
428,71,2.784559143340572,11,49,supertrend,0,0,0,1,250,250,75,0.1,10,0,3040,-10117.59999999996,0.5194078947368421,-11293.549999999957,398 days 18:00:00
429,93,1.2453085722607058,78,45,supertrend,0,0,0,1,100,225,100,0.1,10,0,5833,6485.800000000049,0.5170581176067204,-6665.000000000026,1107 days 04:30:00
430,14,2.272714544636407,63,26,supertrend,0,0,0,1,200,175,25,0.1,10,0,4501,-6361.400000000101,0.49788935792046213,-7476.250000000062,600 days 16:15:00
431,52,0.9970980368659079,33,13,supertrend,0,0,0,1,125,250,25,0.1,10,0,11395,1826.2000000000544,0.5115401491882404,-3967.5700000000256,1236 days 01:30:00
432,36,1.105362847213171,68,26,supertrend,0,0,0,1,100,150,100,0.1,10,0,8541,-3527.999999999938,0.517503805175038,-9614.86000000001,1092 days 18:15:00
433,91,2.7848596209963947,66,46,supertrend,0,0,0,1,225,225,50,0.1,10,0,2973,2767.299999999941,0.5270770265724857,-2200.670000000018,593 days 23:15:00
434,34,3.434675856254211,84,7,supertrend,0,0,0,1,75,200,50,0.1,10,0,2086,4655.00000000002,0.3326941514860978,-857.3400000000078,274 days 11:30:00
435,35,1.028188854437774,72,17,supertrend,0,0,0,1,75,175,25,0.1,10,0,10593,-4735.099999999725,0.497309544038516,-5129.529999999759,936 days 06:15:00
436,31,0.7126082778915854,40,23,supertrend,0,0,0,1,50,125,125,0.1,10,0,11843,5206.100000000168,0.4834079202904669,-770.1700000000252,449 days 15:00:00
437,88,2.6959456906350177,78,22,supertrend,0,0,0,1,75,50,100,0.1,10,0,3396,-1276.3999999999833,0.45700824499411075,-4728.1899999999705,991 days 16:30:00
438,52,3.238097162779554,13,34,supertrend,0,0,0,1,200,25,50,0.1,10,0,2752,2407.6999999999634,0.49709302325581395,-560.2299999999984,594 days 22:30:00
439,87,1.8722670801077559,41,29,supertrend,0,0,0,1,75,200,75,0.1,10,0,4973,439.8999999999296,0.4612909712447215,-5628.799999999995,1245 days 02:15:00
440,83,0.5483902349377525,95,4,supertrend,0,0,0,1,225,125,125,0.1,10,0,19233,3762.6999999998616,0.45135964228149533,-3629.3899999999003,732 days 04:45:00
441,36,1.2626861947535093,41,8,supertrend,0,0,0,1,200,175,100,0.1,10,0,9346,3565.800000000024,0.46640273913973895,-3073.6100000000024,294 days 07:00:00
442,93,1.798557181574021,82,45,supertrend,0,0,0,1,125,75,100,0.1,10,0,4571,5463.10000000004,0.5224239772478669,-4109.449999999954,1106 days 18:15:00
443,86,1.6243619974312384,62,20,supertrend,0,0,0,1,225,175,50,0.1,10,0,6316,-2729.29999999997,0.5039582013932868,-9941.449999999995,1371 days 07:45:00
444,70,2.4862052790360822,56,10,supertrend,0,0,0,1,125,150,50,0.1,10,0,3878,570.8000000000011,0.43166580711707064,-2744.659999999998,607 days 00:45:00
445,100,2.6701548154525545,23,38,supertrend,0,0,0,1,150,25,100,0.1,10,0,3176,-2684.0999999999513,0.49023929471032746,-5491.859999999948,849 days 18:00:00
446,74,0.649460705510474,54,16,supertrend,0,0,0,1,250,25,50,0.1,10,0,13833,-733.299999999841,0.5192655244704691,-2062.6999999999216,694 days 07:15:00
447,17,2.6933436868839795,44,43,supertrend,0,0,0,1,75,200,75,0.1,10,0,3430,-1438.400000000027,0.44081632653061226,-3253.770000000012,330 days 16:15:00
448,89,2.8531413038318245,71,32,supertrend,0,0,0,1,25,225,25,0.1,10,0,3082,4564.10000000004,0.2517845554834523,-624.089999999982,882 days 08:30:00
449,76,2.4875908005473,21,25,supertrend,0,0,0,1,25,150,100,0.1,10,0,3812,621.2999999999893,0.25760755508919203,-3410.8500000000067,1387 days 00:00:00
450,64,1.7204847708577808,14,25,supertrend,0,0,0,1,25,250,75,0.1,10,0,5787,4777.000000000019,0.3024019353723864,-568.4700000000106,609 days 01:00:00
451,81,3.046037236525863,82,4,supertrend,0,0,0,1,25,100,25,0.1,10,0,2482,2656.099999999983,0.1982272360999194,-1927.000000000019,818 days 02:45:00
452,42,3.4376072896797765,67,47,supertrend,0,0,0,1,100,225,50,0.1,10,0,2502,1274.1999999999334,0.4580335731414868,-2665.8199999999983,1355 days 06:15:00
453,76,1.5042220179299215,76,5,supertrend,0,0,0,1,75,75,100,0.1,10,0,6600,7908.900000000092,0.4134848484848485,-1307.2299999999866,733 days 13:00:00
454,81,2.1380006717237805,46,38,supertrend,0,0,0,1,125,50,75,0.1,10,0,4131,-4478.799999999925,0.5085935608811426,-7390.709999999965,1015 days 08:30:00
455,48,0.6126171480559398,55,19,supertrend,0,0,0,1,225,175,100,0.1,10,0,13547,6722.600000000159,0.5435889864914741,-3294.1099999999906,558 days 23:00:00
456,58,2.1255908049333616,23,32,supertrend,0,0,0,1,250,100,100,0.1,10,0,4523,5290.800000000138,0.5381384037143488,-6240.399999999912,1606 days 05:15:00
457,45,1.7487029628425619,49,49,supertrend,0,0,0,1,150,150,75,0.1,10,0,4847,9577.00000000004,0.5395089746234785,-2230.039999999987,919 days 21:45:00
