no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate,drawdown,t_drawdown
677,97,2.3191302558935805,43,5,supertrend,0,0,0,1,30,25,10,0.1,10,0,3203,295.67999999998847,0.36840462066812363,-573.4820000000041,1617 days 14:45:00
678,84,2.0205777845181165,50,18,supertrend,0,0,0,1,35,10,10,0.1,10,0,4505,351.47999999999047,0.4876803551609323,-448.5420000000068,1594 days 08:00:00
679,12,1.2081433805703505,84,30,supertrend,0,0,0,1,40,30,20,0.1,10,0,7609,-833.8100000000097,0.5408069391510054,-993.7760000000246,1061 days 18:15:00
680,64,0.6046187692734932,68,47,supertrend,0,0,0,1,30,5,25,0.1,10,0,8053,340.3600000000065,0.5558177076865765,-139.22299999999655,604 days 05:45:00
681,12,2.8282630470833308,70,44,supertrend,0,0,0,1,15,35,20,0.1,10,0,2948,559.9299999999955,0.521370420624152,-87.54500000000016,978 days 07:45:00
682,12,2.979534733290276,43,34,supertrend,0,0,0,1,10,15,25,0.1,10,0,2714,732.439999999998,0.4756816507000737,-143.5180000000024,448 days 17:30:00
683,22,1.5154485048335598,21,7,supertrend,0,0,0,1,5,25,5,0.1,10,0,6202,162.87999999998942,0.36343115124153497,-329.1870000000087,1189 days 00:45:00
684,80,1.3358595989223165,21,23,supertrend,0,0,0,1,20,35,20,0.1,10,0,7001,355.4200000000201,0.5257820311384088,-339.04600000000585,609 days 21:00:00
685,11,1.2255541151685017,31,34,supertrend,0,0,0,1,25,35,25,0.1,10,0,7095,-116.83999999999764,0.5472868217054263,-427.5789999999964,1057 days 07:00:00
686,77,2.419186914624161,86,43,supertrend,0,0,0,1,5,45,5,0.1,10,0,3263,535.1700000000026,0.3818571866380631,-99.97200000000058,283 days 14:15:00
687,81,0.8899252384838309,75,19,supertrend,0,0,0,1,10,25,5,0.1,10,0,10411,1179.75000000001,0.5309768514071656,-14.380000000000132,506 days 16:15:00
688,13,0.5210657278672196,11,32,supertrend,0,0,0,1,5,25,25,0.1,10,0,11113,355.10000000001764,0.5009448393773058,-101.41299999999903,580 days 13:45:00
