no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate
862,49,2.6129810143393297,93,18,supertrend,0,0,0,1,225,125,50,0.1,10,0,3759,1541.799999999952,0.4945464219207236
863,88,2.704669498858846,74,40,supertrend,0,0,0,1,250,150,75,0.1,10,0,3142,-2478.299999999944,0.5124124761298536
864,80,0.5307239451344539,22,47,supertrend,0,0,0,1,125,25,125,0.1,10,0,8457,-5659.5999999999385,0.5234716802648693
865,91,1.4379285236227775,37,19,supertrend,0,0,0,1,250,100,125,0.1,10,0,7070,5418.400000000077,0.5164073550212164
866,43,1.7884216070189356,36,15,supertrend,0,0,0,1,100,25,25,0.1,10,0,6180,2013.6999999999216,0.4949838187702265
867,52,2.1683043785945735,99,24,supertrend,0,0,0,1,200,50,25,0.1,10,0,4666,4801.499999999951,0.5190741534504929
868,14,0.7327177404038113,63,5,supertrend,0,0,0,1,50,75,100,0.1,10,0,15767,-2425.0999999999012,0.4306462865478531
869,21,2.9298476065846573,21,36,supertrend,0,0,0,1,175,200,100,0.1,10,0,3087,3474.8000000000284,0.5163589245221898
870,43,3.0693041790580575,56,32,supertrend,0,0,0,1,100,175,125,0.1,10,0,2912,223.99999999997817,0.4536401098901099
871,70,2.7217398734141733,85,35,supertrend,0,0,0,1,225,50,125,0.1,10,0,3297,-5726.900000000018,0.5104640582347588
872,53,2.2668850914810372,26,33,supertrend,0,0,0,1,100,250,100,0.1,10,0,4218,3631.1000000000786,0.4829302987197724
873,72,2.270890487650656,31,17,supertrend,0,0,0,1,75,125,100,0.1,10,0,4400,-22.800000000029286,0.4390909090909091
874,78,1.7872123870518286,47,7,supertrend,0,0,0,1,75,25,125,0.1,10,0,5631,1507.0000000000136,0.46918842123956667
875,91,1.3951720762255393,42,24,supertrend,0,0,0,1,75,175,25,0.1,10,0,6818,3348.499999999962,0.47741273100616016
876,91,0.5775174158043594,86,26,supertrend,0,0,0,1,150,250,100,0.1,10,0,11515,3716.8000000001084,0.54398610508033
877,78,0.8605593481630489,48,15,supertrend,0,0,0,1,250,100,75,0.1,10,0,11703,8742.299999999952,0.5233700760488763
878,66,3.2973004131514045,21,29,supertrend,0,0,0,1,75,100,50,0.1,10,0,2684,-2704.600000000003,0.415424739195231
879,25,3.170803219252904,27,21,supertrend,0,0,0,1,225,50,125,0.1,10,0,2591,4229.999999999984,0.5055962948668468
880,36,1.9560023796038783,79,49,supertrend,0,0,0,1,200,225,100,0.1,10,0,4456,-4031.20000000006,0.5403949730700179
881,49,1.9215129745981216,62,38,supertrend,0,0,0,1,75,75,125,0.1,10,0,4748,7868.299999999988,0.4898904802021904
882,29,3.14698073775265,79,16,supertrend,0,0,0,1,125,200,75,0.1,10,0,2567,6223.300000000021,0.4347487339306584
883,44,3.118930006201303,69,37,supertrend,0,0,0,1,75,175,75,0.1,10,0,2854,8591.299999999974,0.43587946741415556
884,60,1.2761412174457296,19,11,supertrend,0,0,0,1,25,225,50,0.1,10,0,9109,2197.1000000000386,0.3233066198265452
885,57,3.216392925790795,52,11,supertrend,0,0,0,1,25,100,50,0.1,10,0,2653,3150.199999999998,0.2265359969845458
886,42,0.5515078522589697,45,14,supertrend,0,0,0,1,200,250,75,0.1,10,0,16637,-5542.399999999936,0.5251547755003907
887,15,0.6581113058527269,87,42,supertrend,0,0,0,1,50,225,125,0.1,10,0,8678,-98.99999999996362,0.4752247061534916
888,72,1.5297987863145224,84,26,supertrend,0,0,0,1,150,250,125,0.1,10,0,6228,2045.3999999999342,0.5215157353885678
889,51,1.3686893795972617,52,38,supertrend,0,0,0,1,150,25,50,0.1,10,0,6110,7135.199999999997,0.5212765957446809
890,17,0.9831429128051338,24,22,supertrend,0,0,0,1,250,50,100,0.1,10,0,10220,-1282.6000000000795,0.5289628180039139
891,31,2.322845413451373,58,23,supertrend,0,0,0,1,100,175,100,0.1,10,0,4264,7223.199999999941,0.47865853658536583
892,33,2.4169817862402185,46,45,supertrend,0,0,0,1,150,75,100,0.1,10,0,3764,334.400000000006,0.5212539851222104
893,60,1.44896324366037,50,47,supertrend,0,0,0,1,25,100,100,0.1,10,0,5364,-93.40000000000055,0.3156226696495153
894,53,2.2119089668960026,70,27,supertrend,0,0,0,1,225,75,50,0.1,10,0,4480,6251.700000000018,0.5323660714285714
895,28,1.0685637649986786,27,23,supertrend,0,0,0,1,100,225,100,0.1,10,0,9216,2463.2999999999347,0.5190972222222222
896,27,3.151664185090041,73,26,supertrend,0,0,0,1,150,225,25,0.1,10,0,2725,-4890.399999999932,0.4763302752293578
