no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate,drawdown,t_drawdown
465,89,2.6029434131944194,76,48,supertrend,0,0,0,1,400,200,150,0.1,10,0,319,1740.0,0.5015673981191222,-4385.0,168 days 05:45:00
466,79,1.2507193526957872,95,31,supertrend,0,0,0,1,200,250,150,0.1,10,0,749,5670.0,0.4979973297730307,-1348.0,54 days 09:45:00
467,91,3.2573503310207252,75,15,supertrend,0,0,0,1,200,450,250,0.1,10,0,240,4852.0,0.375,143.0,40 days 19:00:00
468,89,0.6714889634913135,83,49,supertrend,0,0,0,1,300,450,250,0.1,10,0,791,7654.0,0.5549936788874842,-1531.0,48 days 22:45:00
469,70,3.2231691495932324,31,6,supertrend,0,0,0,1,350,150,50,0.1,10,0,222,8234.0,0.46846846846846846,387.0,64 days 05:45:00
470,25,1.6180537910228807,45,36,supertrend,0,0,0,1,400,200,50,0.1,10,0,607,-5004.0,0.5057660626029654,-7537.0,84 days 18:30:00
471,11,1.4036851685943326,36,41,supertrend,0,0,0,1,100,100,50,0.1,10,0,643,3625.0,0.39813374805598756,-1421.0,51 days 05:15:00
472,89,0.6391220530532249,30,6,supertrend,0,0,0,1,300,200,200,0.1,10,0,1944,-3488.0,0.47685185185185186,-5588.0,49 days 11:45:00
473,17,1.8906886216759027,33,5,supertrend,0,0,0,1,250,150,150,0.1,10,0,428,-994.0,0.40186915887850466,-2789.0,36 days 18:00:00
474,67,1.5400904509001432,67,21,supertrend,0,0,0,1,250,500,150,0.1,10,0,711,4196.0,0.48945147679324896,-2950.0,63 days 07:15:00
475,58,2.7047148413828914,26,14,supertrend,0,0,0,1,300,100,100,0.1,10,0,310,5027.0,0.4612903225806452,-2855.0,59 days 02:30:00
476,34,3.3279797470702466,10,31,supertrend,0,0,0,1,100,350,50,0.1,10,0,258,-1375.0,0.23255813953488372,-2953.0,56 days 10:30:00
477,34,2.050902581066119,80,26,supertrend,0,0,0,1,150,450,200,0.1,10,0,515,2134.0,0.40194174757281553,-1257.0,56 days 13:00:00
478,86,3.1356609944968667,86,13,supertrend,0,0,0,1,250,100,50,0.1,10,0,250,7209.0,0.476,578.0,59 days 14:00:00
479,71,1.3544832688503385,31,45,supertrend,0,0,0,1,350,500,150,0.1,10,0,605,-4387.0,0.515702479338843,-7692.0,50 days 23:00:00
480,21,0.9991670333458158,22,13,supertrend,0,0,0,1,200,400,250,0.1,10,0,1238,110.0,0.4862681744749596,-3121.0,111 days 00:30:00
481,48,3.119038249955297,61,35,supertrend,0,0,0,1,150,350,150,0.1,10,0,286,1378.0,0.32167832167832167,-2690.0,66 days 01:45:00
482,31,3.0840226940766517,59,13,supertrend,0,0,0,1,300,300,250,0.1,10,0,246,-1115.0,0.3699186991869919,-2695.0,57 days 09:15:00
483,45,1.398837991083513,67,33,supertrend,0,0,0,1,250,200,250,0.1,10,0,683,9978.0,0.5431918008784773,-664.0,73 days 08:00:00
484,24,3.458951491498592,47,4,supertrend,0,0,0,1,200,100,50,0.1,10,0,208,3818.0,0.39903846153846156,111.0,57 days 07:45:00
485,45,1.0909347262225657,64,33,supertrend,0,0,0,1,300,400,100,0.1,10,0,787,7026.0,0.5171537484116899,-2881.0,55 days 14:00:00
486,44,2.6274070741468627,26,30,supertrend,0,0,0,1,250,50,250,0.1,10,0,350,-650.0,0.4685714285714286,-4743.0,115 days 11:00:00
487,75,2.99370356372934,47,5,supertrend,0,0,0,1,150,250,150,0.1,10,0,250,6152.0,0.324,-503.0,61 days 17:45:00
488,87,3.343266691297637,34,22,supertrend,0,0,0,1,450,100,50,0.1,10,0,246,7310.0,0.532520325203252,-1664.0,62 days 23:45:00
489,17,0.6051985093698558,65,26,supertrend,0,0,0,1,200,300,250,0.1,10,0,1253,1088.0,0.5123703112529928,-3406.0,111 days 20:30:00
490,29,0.8807991961003645,40,9,supertrend,0,0,0,1,50,350,200,0.1,10,0,1445,7370.0,0.3017301038062284,35.0,37 days 17:45:00
491,75,1.0355692972825028,92,8,supertrend,0,0,0,1,350,150,200,0.1,10,0,1180,4801.0,0.4915254237288136,-2829.0,66 days 10:15:00
492,40,2.8694906597326386,58,31,supertrend,0,0,0,1,450,450,250,0.1,10,0,310,10367.0,0.5225806451612903,-5275.0,68 days 03:00:00
493,41,2.2129947261821594,70,24,supertrend,0,0,0,1,200,400,250,0.1,10,0,459,1875.0,0.42701525054466233,-4259.0,127 days 20:15:00
